"","Name","FeatureType","TownFlowType","SHAPESTLength"
"882","Toms Creek","STREAM","perennial",261.576470076148
"883","Phils Creek","STREAM","intermittent",2163.16455797298
"884","Phils Creek","STREAM","intermittent",22.5027838834732
"885","Shetley Branch","STREAM","intermittent",795.214993080671
"886","Dry Creek","STREAM CENTERLINE","perennial",40.5398825317374
"887","Cedar Fork","STREAM","perennial",323.028131565025
"888","Northeast Creek","STREAM","perennial",1390.54145802246
"889","Morgan Creek","STREAM","perennial",1208.9676351502
"890","Mountain Creek","STREAM","perennial",1617.67955353377
"891","New Hope Creek","STREAM","perennial",2002.38145811415
"892","Sandy Creek","STREAM","perennial",6551.63264895022
"893","Sandy Creek","STREAM","intermittent",2.60534577653175
"894","New Hope Creek","STREAM","intermittent",4915.86699593025
"895","Burdens Creek","STREAM","perennial",2082.63491377814
"896","Neville Creek","STREAM","perennial",971.621571515996
"897","Morgan Creek","STREAM CENTERLINE","perennial",309.204299853284
"898","Morgan Creek","STREAM CENTERLINE","perennial",1135.49159049894
"899","Morgan Creek","STREAM CENTERLINE","perennial",404.692693802105
"900","University Lake","LAKE FLOWLINE","N/A",233.35608100394
"901","Northeast Creek","STREAM","intermittent",646.135977230995
"902","Morgan Creek","STREAM CENTERLINE","perennial",566.964156903317
"903","Wilson Creek","STREAM CENTERLINE","perennial",1126.36652479543
"904","Morgan Creek","STREAM CENTERLINE","perennial",162.581707012007
"905","Neville Creek","STREAM","perennial",1287.76438240716
"906","Morgan Creek","STREAM CENTERLINE","perennial",1020.90878523862
"907","Crooked Creek","STREAM","perennial",600.98393070439
"908","University Lake","LAKE FLOWLINE","N/A",169.506450347171
"909","Neville Creek","STREAM","perennial",650.8593059589
"910","Morgan Creek","STREAM CENTERLINE","perennial",2905.81458639683
"911","New Hope Creek","STREAM","intermittent",583.633124839838
"912","Northeast Creek","STREAM","intermittent",250.419921173986
"913","Northeast Creek","STREAM","intermittent",358.074530410972
"914","Morgan Creek","STREAM CENTERLINE","perennial",810.193940575637
"915","Morgan Creek","STREAM CENTERLINE","perennial",658.118655401375
"916","Morgan Creek","STREAM CENTERLINE","perennial",819.562067864072
"917","Northeast Creek","STREAM","perennial",268.04059126762
"918","Morgan Creek","STREAM CENTERLINE","perennial",213.863583881904
"919","Morgan Creek","STREAM CENTERLINE","perennial",234.554932962078
"920","Morgan Creek","STREAM CENTERLINE","perennial",967.142939567284
"921","University Lake","LAKE FLOWLINE","N/A",512.659426886941
"922","Buck Branch","STREAM","perennial",1650.33947930245
"923","Crooked Creek","STREAM","perennial",964.923651551562
"924","Neville Creek","STREAM","perennial",413.645483177807
"925","Morgan Creek","STREAM CENTERLINE","perennial",316.763677442551
"926","Morgan Creek","STREAM CENTERLINE","perennial",47.2711993716603
"927","Morgan Creek","STREAM CENTERLINE","perennial",165.81929209124
"928","Morgan Creek","STREAM CENTERLINE","perennial",354.214526049879
"929","Morgan Creek","STREAM CENTERLINE","perennial",251.462422464058
"930","New Hope Creek","STREAM","intermittent",399.843091413439
"931","Morgan Creek","STREAM CENTERLINE","perennial",238.268836952365
"932","Morgan Creek","STREAM CENTERLINE","perennial",55.0451530012848
"933","Morgan Creek","STREAM CENTERLINE","perennial",426.068886717832
"934","Morgan Creek","STREAM CENTERLINE","perennial",1645.36832054818
"935","New Hope Creek","STREAM","intermittent",113.585000788337
"936","Burdens Creek","STREAM","perennial",2365.9307308838
"937","Morgan Creek","STREAM CENTERLINE","perennial",249.281519426345
"938","Morgan Creek","STREAM CENTERLINE","perennial",214.015296145979
"939","Neville Creek","STREAM","intermittent",545.370493540193
"940","Crooked Creek","STREAM","perennial",609.486850856556
"941","Morgan Creek","STREAM CENTERLINE","perennial",1191.47060282931
"942","Morgan Creek","STREAM CENTERLINE","perennial",499.113287045055
"943","University Lake","LAKE FLOWLINE","N/A",894.081485622573
"944","New Hope Creek","STREAM","intermittent",195.983991590988
"945","Burdens Creek","STREAM","intermittent",2356.62855791995
"946","Morgan Creek","STREAM CENTERLINE","perennial",337.496502836472
"947","Morgan Creek","STREAM CENTERLINE","perennial",249.773789569636
"948","Northeast Creek","STREAM","perennial",1465.43374074499
"949","Morgan Creek","STREAM CENTERLINE","perennial",89.6277703547489
"950","Morgan Creek","STREAM CENTERLINE","perennial",151.374420338763
"951","Morgan Creek","STREAM CENTERLINE","perennial",15.9312875173669
"952","Morgan Creek","STREAM CENTERLINE","perennial",11.6838754135101
"953","Morgan Creek","STREAM","perennial",27.9478680161773
"954","Morgan Creek","STREAM CENTERLINE","perennial",150.594662824713
"955","Morgan Creek","STREAM CENTERLINE","perennial",65.5219947960002
"956","Morgan Creek","STREAM CENTERLINE","perennial",38.3655197091934
"957","Morgan Creek","STREAM CENTERLINE","perennial",53.9476536729614
"958","Pritchard Branch","STREAM CENTERLINE","perennial",158.522061937078
"959","University Lake","LAKE FLOWLINE","N/A",320.771572041187
"960","University Lake","LAKE FLOWLINE","N/A",612.250172348116
"961","Morgan Creek","STREAM CENTERLINE","perennial",205.69892174967
"962","Morgan Creek","STREAM CENTERLINE","perennial",247.604897188232
"963","Toms Creek","STREAM CENTERLINE","perennial",104.347596706
"964","Northeast Creek","STREAM","perennial",176.937043510029
"965","Morgan Creek","STREAM CENTERLINE","perennial",114.16513386832
"966","Neville Creek","STREAM","intermittent",1311.24909505371
"967","University Lake","LAKE FLOWLINE","N/A",450.108756569138
"968","Pritchard Branch","CULVERT","perennial",176.167307100709
"969","Burdens Creek","CONNECTOR","unknown",407.288651095357
"970","Neville Creek","STREAM","perennial",2305.5565434837
"971","Neville Creek","STREAM","perennial",38.1677560867901
"972","Morgan Creek","STREAM CENTERLINE","perennial",2770.93520023247
"973","Morgan Creek","STREAM CENTERLINE","perennial",468.794222587297
"974","Morgan Creek","STREAM CENTERLINE","perennial",721.557137498875
"975","Buck Branch","STREAM","perennial",2293.94251368285
"976","Wilson Creek","CULVERT","perennial",139.950649940654
"977","Morgan Creek","STREAM CENTERLINE","perennial",87.2482711267447
"978","Morgan Creek","STREAM CENTERLINE","perennial",978.024158978106
"979","New Hope Creek","STREAM","intermittent",966.638730045278
"980","Morgan Creek","STREAM CENTERLINE","perennial",378.134042796888
"981","Neville Creek","STREAM","perennial",607.92477842028
"982","Morgan Creek","STREAM CENTERLINE","perennial",1524.02482271512
"983","Neville Creek","STREAM","perennial",1364.01681475686
"984","Morgan Creek","STREAM CENTERLINE","perennial",119.880960167279
"985","Morgan Creek","STREAM CENTERLINE","perennial",89.0919463184287
"986","Morgan Creek","STREAM CENTERLINE","perennial",87.9657821840214
"987","University Lake","LAKE FLOWLINE","N/A",372.859947732436
"988","Morgan Creek","STREAM CENTERLINE","perennial",65.0138311157628
"989","Morgan Creek","STREAM CENTERLINE","perennial",186.584355470853
"990","Northeast Creek","STREAM","perennial",640.739006853958
"991","Morgan Creek","STREAM CENTERLINE","perennial",1042.72873542764
"992","Neville Creek","STREAM","perennial",177.433102050725
"993","Meeting of the Waters","STREAM CENTERLINE","perennial",270.516464781725
"994","Morgan Creek","STREAM CENTERLINE","perennial",102.280594560955
"995","University Lake","LAKE FLOWLINE","N/A",118.842158434307
"996","University Lake","LAKE FLOWLINE","N/A",982.245857129871
"997","Morgan Creek","STREAM CENTERLINE","perennial",111.942567592211
"998","Morgan Creek","STREAM CENTERLINE","perennial",364.650114138618
"999","Crooked Creek","STREAM","perennial",1503.02130002094
"1000","Toms Creek","STREAM","perennial",985.634892082252
"1001","University Lake","LAKE FLOWLINE","N/A",193.102610835862
"1002","Crooked Creek","STREAM","perennial",139.527015066736
"1003","Meeting of the Waters","STREAM CENTERLINE","perennial",704.188170614719
"1004","Meeting of the Waters","STREAM CENTERLINE","perennial",442.537653123071
"1005","Morgan Creek","STREAM CENTERLINE","perennial",164.106255306569
"1006","University Lake","LAKE FLOWLINE","N/A",1127.89697684521
"1007","Crooked Creek","STREAM","perennial",77.6377875429593
"1008","Toms Creek","STREAM","perennial",155.812974540577
"1009","Morgan Creek","STREAM CENTERLINE","perennial",114.513862874383
"1010","Morgan Creek","STREAM CENTERLINE","perennial",205.064859672176
"1011","Morgan Creek","STREAM CENTERLINE","perennial",23.1113687924682
"1012","University Lake","LAKE FLOWLINE","N/A",1042.19769294037
"1013","Morgan Creek","STREAM CENTERLINE","perennial",506.82945928041
"1014","Northeast Creek","STREAM","perennial",533.769980966892
"1015","Pritchard Branch","STREAM","perennial",296.944621364859
"1016","Meeting of the Waters","STREAM CENTERLINE","perennial",239.438597742479
"1017","Morgan Creek","STREAM CENTERLINE","perennial",235.840894881356
"1018","Morgan Creek","STREAM CENTERLINE","perennial",348.764802759514
"1019","Morgan Creek","STREAM CENTERLINE","perennial",262.203288286584
"1020","Northeast Creek","STREAM","perennial",1272.39888670036
"1021","Toms Creek","STREAM","perennial",305.255360083142
"1022","Morgan Creek","STREAM CENTERLINE","perennial",74.0057773869803
"1023","Morgan Creek","STREAM CENTERLINE","perennial",381.788294521364
"1024","Bolin Creek","STREAM CENTERLINE","perennial",686.269003752188
"1025","Morgan Creek","STREAM","perennial",574.851723212122
"1026","New Hope Creek","STREAM","perennial",318.678195082901
"1027","Hogan Creek","STREAM","intermittent",229.780730376223
"1028","Hogan Creek","STREAM","intermittent",70.9925173880547
"1029","Morgan Creek","STREAM","perennial",1411.86211630065
"1030","Bolin Creek","STREAM CENTERLINE","perennial",260.622176424689
"1031","Booker Creek","STREAM CENTERLINE","perennial",167.97831112315
"1032","Booker Creek","STREAM CENTERLINE","perennial",11.4183001672578
"1033","Eastwood Lake","LAKE FLOWLINE","N/A",89.1452624320733
"1034","Eastwood Lake","LAKE FLOWLINE","N/A",159.499720457973
"1035","Booker Creek","STREAM CENTERLINE","perennial",175.709774828209
"1036","Jolly Branch","STREAM","perennial",904.12243624234
"1037","Booker Creek","STREAM","perennial",354.63489162345
"1038","Morgan Creek","STREAM CENTERLINE","perennial",254.149806923801
"1039","New Hope Creek","STREAM CENTERLINE","perennial",1016.55405873534
"1040","Morgan Creek","STREAM CENTERLINE","perennial",217.185485394086
"1041","Neville Creek","STREAM CENTERLINE","perennial",1264.89225064657
"1042","Morgan Creek","STREAM CENTERLINE","perennial",98.4677511375763
"1043","Neville Creek","STREAM","perennial",761.404012964646
"1044","Pritchard Branch","STREAM","perennial",504.285697657111
"1045","University Lake","LAKE FLOWLINE","N/A",673.484316931239
"1046","Morgan Creek","STREAM CENTERLINE","perennial",252.144629648782
"1047","Burdens Creek","STREAM","intermittent",2073.32851546299
"1048","Toms Creek","STREAM","perennial",877.602508981779
"1049","Phils Creek","STREAM","perennial",1496.33773822487
"1050","University Lake","LAKE FLOWLINE","N/A",91.2334598752323
"1051","Morgan Creek","STREAM CENTERLINE","perennial",1275.00415009161
"1052","Chapel Branch","STREAM","perennial",1015.99004397364
"1053","University Lake","LAKE FLOWLINE","N/A",148.838449683136
"1054","Toms Creek","STREAM","perennial",649.628347280171
"1055","University Lake","LAKE FLOWLINE","N/A",223.739870004059
"1056","University Lake","LAKE FLOWLINE","N/A",32.5411636626748
"1057","Morgan Creek","STREAM CENTERLINE","perennial",411.178754888568
"1058","Morgan Creek","STREAM CENTERLINE","perennial",324.979140873843
"1059","Pritchard Branch","STREAM","perennial",440.28619917881
"1060","Morgan Creek","STREAM CENTERLINE","perennial",271.998402575337
"1061","Phils Creek","STREAM","perennial",571.769264833303
"1062","Toms Creek","STREAM","perennial",441.23724378171
"1063","Toms Creek","STREAM","perennial",1491.81395835351
"1064","Burdens Creek","STREAM","intermittent",680.518065166459
"1065","Phils Creek","STREAM","perennial",357.438912071668
"1066","Chapel Branch","STREAM","perennial",520.45389268056
"1067","University Lake","LAKE FLOWLINE","N/A",372.843897939745
"1068","Phils Creek","STREAM","perennial",196.077754834988
"1069","University Lake","LAKE FLOWLINE","N/A",209.927266589697
"1070","Pritchard Branch","STREAM","perennial",523.42794067529
"1071","Pritchard Branch","STREAM","perennial",66.5507770684366
"1072","Pritchard Branch","CULVERT","perennial",74.7996387682909
"1073","Phils Creek","STREAM","perennial",672.470064743109
"1074","Pritchard Branch","STREAM","perennial",186.424230194435
"1075","Toms Creek","CULVERT","perennial",163.930355693896
"1076","Toms Creek","STREAM","perennial",89.321108186416
"1077","Chapel Branch","STREAM","perennial",1562.53163317281
"1078","Toms Creek","STREAM","perennial",124.07107318635
"1079","Northeast Creek","STREAM","perennial",2823.33645440367
"1080","Pritchard Branch","STREAM","perennial",213.968368695264
"1081","University Lake","LAKE FLOWLINE","N/A",860.099048260368
"1082","University Lake","LAKE FLOWLINE","N/A",59.1186935335102
"1083","Toms Creek","STREAM","perennial",313.776934549788
"1084","Chapel Branch","CULVERT","perennial",195.521763446742
"1085","University Lake","LAKE FLOWLINE","N/A",124.249164685276
"1086","Toms Creek","STREAM","perennial",443.046760208307
"1087","Phils Creek","STREAM","perennial",39.9210216300436
"1088","Toms Creek","STREAM","perennial",116.270283265609
"1089","Crooked Creek","STREAM","perennial",3129.63462888277
"1090","Phils Creek","STREAM","perennial",935.66853609709
"1091","Toms Creek","STREAM","perennial",1191.85651205436
"1092","Phils Creek","STREAM","perennial",268.409166111961
"1093","Morgan Creek","STREAM CENTERLINE","perennial",193.25492352734
"1094","Northeast Creek","STREAM","perennial",2136.43597156069
"1095","Morgan Creek","STREAM CENTERLINE","perennial",106.348862934207
"1096","Morgan Creek","STREAM CENTERLINE","perennial",173.873454667346
"1097","Phils Creek","STREAM","perennial",894.869950840927
"1098","Phils Creek","STREAM","perennial",288.608951937568
"1099","Morgan Creek","STREAM CENTERLINE","perennial",207.469453232854
"1100","Morgan Creek","STREAM CENTERLINE","perennial",3.42385404118989
"1101","Northeast Creek","STREAM","perennial",652.3433681434
"1102","Phils Creek","STREAM","perennial",401.690902937482
"1103","Chapel Branch","STREAM CENTERLINE","perennial",275.881254240502
"1104","Chapel Branch","CULVERT","perennial",67.1697897038663
"1105","Chapel Branch","STREAM CENTERLINE","perennial",90.9077391086852
"1106","Morgan Creek","STREAM CENTERLINE","perennial",146.81540818929
"1107","Morgan Creek","STREAM CENTERLINE","perennial",13.0765792142456
"1108","Chapel Branch","STREAM","perennial",445.929828743426
"1109","Toms Creek","CULVERT","perennial",37.0039545501115
"1110","Morgan Creek","STREAM CENTERLINE","perennial",262.161303042109
"1111","Morgan Creek","STREAM CENTERLINE","perennial",13.5760616616703
"1112","Morgan Creek","STREAM CENTERLINE","perennial",8.87902825281506
"1113","Toms Creek","CULVERT","perennial",164.070972209865
"1114","Toms Creek","STREAM","perennial",4.51297342415966
"1115","Northeast Creek","STREAM","perennial",2009.85351046837
"1116","Phils Creek","STREAM","perennial",357.785191342312
"1117","Phils Creek","STREAM","perennial",403.398102354967
"1118","Morgan Creek","STREAM CENTERLINE","perennial",110.088142173309
"1119","Crooked Creek","STREAM","perennial",1200.63376947038
"1120","Morgan Creek","STREAM CENTERLINE","perennial",182.185856629829
"1121","New Hope Creek","STREAM","perennial",4.57698762548169
"1122","Northeast Creek","STREAM","perennial",638.124850548303
"1123","Phils Creek","STREAM","perennial",967.710018889298
"1124","Morgan Creek","STREAM CENTERLINE","perennial",91.9063869044662
"1125","New Hope Creek","STREAM","intermittent",166.880516677192
"1126","Phils Creek","STREAM","perennial",179.581563149475
"1127","New Hope Creek","STREAM","intermittent",186.711652910421
"1128","New Hope Creek","STREAM","intermittent",267.723629346342
"1129","Toms Creek","STREAM","perennial",673.424474924349
"1130","Toms Creek","STREAM","perennial",105.472422866851
"1131","Phils Creek","STREAM","perennial",332.199189597087
"1132","Phils Creek","STREAM","perennial",402.932128980932
"1133","Phils Creek","STREAM","perennial",363.802349086406
"1134","Morgan Creek","STREAM CENTERLINE","perennial",501.485620877329
"1135","Morgan Creek","STREAM CENTERLINE","perennial",233.705538731531
"1136","Toms Creek","STREAM","perennial",447.523954689904
"1137","Phils Creek","STREAM","perennial",661.246414447754
"1138","Morgan Creek","STREAM CENTERLINE","perennial",148.778898269513
"1139","Morgan Creek","STREAM CENTERLINE","perennial",150.717656248115
"1140","Toms Creek","CULVERT","perennial",83.8877415059617
"1141","Morgan Creek","STREAM CENTERLINE","perennial",227.7896795149
"1142","Morgan Creek","STREAM CENTERLINE","perennial",371.718125886766
"1143","Lloyd's Branch","CULVERT","intermittent",444.469671907021
"1144","Booker Creek","STREAM CENTERLINE","perennial",9.64484387449187
"1145","Morgan Creek","STREAM CENTERLINE","perennial",146.853399612721
"1146","Toms Creek","STREAM","perennial",687.501977330033
"1147","Battle Branch","STREAM","perennial",372.929962342807
"1148","Toms Creek","STREAM","perennial",67.0773311732693
"1149","Morgan Creek","STREAM CENTERLINE","perennial",156.306378568398
"1150","Battle Branch","STREAM","perennial",148.761203881836
"1151","Lloyd's Branch","CULVERT","intermittent",49.0164193537707
"1152","Morgan Creek","STREAM CENTERLINE","perennial",495.171535447194
"1153","Battle Branch","STREAM","perennial",156.518427966532
"1154","Battle Branch","STREAM","perennial",502.392531804637
"1155","Battle Branch","STREAM","perennial",1028.98509642759
"1156","Battle Branch","STREAM","perennial",225.934969656808
"1157","Battle Branch","STREAM","perennial",113.540826720864
"1158","Battle Branch","STREAM","perennial",552.728841237917
"1159","Morgan Creek","STREAM CENTERLINE","perennial",97.728150379729
"1160","Morgan Creek","STREAM CENTERLINE","perennial",148.045819980899
"1161","Morgan Creek","STREAM CENTERLINE","perennial",319.926429655426
"1162","Morgan Creek","STREAM CENTERLINE","perennial",142.613457944324
"1163","Toms Creek","STREAM","perennial",305.349032321974
"1164","Phils Creek","STREAM","perennial",1923.48512858295
"1165","Tanyard Branch","STREAM","perennial",159.984547371725
"1166","Cedar Fork","STREAM","perennial",203.247261526246
"1167","Northeast Creek","STREAM","perennial",1078.32071777859
"1168","Toms Creek","STREAM","perennial",133.886329216045
"1169","Morgan Creek","STREAM CENTERLINE","perennial",253.257840646679
"1170","Battle Branch","STREAM","perennial",1061.56793806965
"1171","Battle Branch","STREAM","perennial",122.150362914552
"1172","Tanyard Branch","CULVERT","perennial",90.3414888851689
"1173","Toms Creek","STREAM","perennial",274.459150486395
"1174","Morgan Creek","STREAM CENTERLINE","perennial",221.476237851629
"1175","Morgan Creek","STREAM CENTERLINE","perennial",262.813742050856
"1176","Price Creek","STREAM","perennial",1266.46257723931
"1177","Pritchard's Mill Creek","STREAM","perennial",367.523090625348
"1178","Morgan Creek","STREAM CENTERLINE","perennial",291.139303669544
"1179","University Lake","LAKE FLOWLINE","N/A",394.633548912064
"1180","Buck Branch","CULVERT","perennial",52.2567346200222
"1181","Buck Branch","STREAM","perennial",843.374996200766
"1182","Little Creek","STREAM CENTERLINE","perennial",138.381746523217
"1183","Phils Creek","STREAM","perennial",396.196169642034
"1184","Battle Branch","STREAM","perennial",70.9731018699237
"1185","Shetley Branch","STREAM","intermittent",365.150970609211
"1186","Morgan Creek","STREAM CENTERLINE","perennial",258.764481857333
"1187","Morgan Creek","STREAM CENTERLINE","perennial",50.0167008867463
"1188","Booker Creek","STREAM","ephemeral",43.6807327910397
"1189","Shetley Branch","STREAM","intermittent",2.36271697086643
"1190","Toms Creek","CULVERT","perennial",91.9560295057061
"1191","Morgan Creek","STREAM CENTERLINE","perennial",68.7115174977279
"1192","Shetley Branch","CULVERT","intermittent",44.5037057754252
"1193","Morgan Creek","STREAM CENTERLINE","perennial",69.9311431297855
"1194","Shetley Branch","STREAM","intermittent",392.574285083745
"1195","Morgan Creek","STREAM CENTERLINE","perennial",558.45382204943
"1196","Morgan Creek","STREAM CENTERLINE","perennial",236.8806563683
"1197","Bolin Creek","STREAM CENTERLINE","perennial",90.8927867598724
"1198","Bolin Creek","STREAM CENTERLINE","perennial",632.601820098747
"1199","Morgan Creek","STREAM CENTERLINE","perennial",75.6841761641436
"1200","Morgan Creek","STREAM CENTERLINE","perennial",121.164135141964
"1201","Mill Race Branch","STREAM","perennial",453.576104909008
"1202","Lloyd's Branch","STREAM","perennial",617.496419281936
"1203","Battle Branch","STREAM","perennial",282.889783858271
"1204","Battle Branch","STREAM","perennial",23.1489679496729
"1205","Shetley Branch","STREAM","intermittent",126.103312824853
"1206","Lloyd's Branch","STREAM","perennial",129.755984686321
"1207","Tanyard Branch","STREAM","perennial",762.638460629619
"1208","Shetley Branch","STREAM","intermittent",130.3501771573
"1209","Shetley Branch","CULVERT","intermittent",52.9077369972523
"1210","Little Creek","STREAM CENTERLINE","perennial",200.338414174831
"1211","Shetley Branch","STREAM","intermittent",133.412808333407
"1212","Toms Creek","STREAM","perennial",407.963751212416
"1213","Tracy Branch","STREAM CENTERLINE","perennial",326.560524936469
"1214","Bolin Creek","STREAM CENTERLINE","perennial",990.744693762453
"1215","Bolin Creek","STREAM CENTERLINE","perennial",293.96429233688
"1216","Bolin Creek","STREAM CENTERLINE","perennial",911.589230425142
"1217","Battle Branch","STREAM","perennial",372.372019163816
"1218","Battle Branch","STREAM","perennial",542.058129070028
"1219","Tanyard Branch","STREAM","perennial",622.269981837026
"1220","Toms Creek","STREAM","perennial",179.835986384272
"1221","Crooked Creek","STREAM","perennial",3957.31454856152
"1222","Toms Creek","CULVERT","intermittent",45.6756552162029
"1223","Mill Race Branch","STREAM","perennial",160.861429651258
"1224","Toms Creek","STREAM","intermittent",71.2682815166979
"1225","Phils Creek","STREAM","intermittent",147.712181523308
"1226","Mill Race Branch","CULVERT","perennial",103.229857912894
"1227","Shetley Branch","CULVERT","intermittent",557.665267704133
"1228","Phils Creek","STREAM","intermittent",117.588058616198
"1229","Toms Creek","STREAM","intermittent",152.248562430577
"1230","Tanyard Branch","STREAM","perennial",662.582320425702
"1231","Little Creek","STREAM CENTERLINE","perennial",2290.56737225295
"1232","Phils Creek","STREAM","intermittent",297.702207540594
"1233","Morgan Creek","STREAM CENTERLINE","perennial",1493.02742801482
"1234","Tracy Branch","STREAM CENTERLINE","perennial",912.60425026031
"1235","Battle Branch","STREAM","perennial",471.100174890106
"1236","Mill Race Branch","STREAM","perennial",901.301533813332
"1237","Little Creek","STREAM CENTERLINE","perennial",560.964843882819
"1238","Morgan Creek","STREAM CENTERLINE","perennial",265.898292113328
"1239","Little Creek","STREAM CENTERLINE","perennial",209.425022538944
"1240","Morgan Creek","STREAM CENTERLINE","perennial",426.037921362059
"1241","Bolin Creek","STREAM CENTERLINE","perennial",978.583878463137
"1242","Phils Creek","STREAM","intermittent",531.090802890415
"1243","Toms Creek","STREAM","intermittent",786.999055285147
"1244","Morgan Creek","STREAM CENTERLINE","perennial",325.133858123277
"1245","Toms Creek","STREAM","perennial",73.350552839843
"1246","Toms Creek","CULVERT","perennial",45.6798526816819
"1247","Dry Gulch","CULVERT","intermittent",104.871724563713
"1248","Wilson Creek","CULVERT","perennial",216.08094222947
"1249","Dry Gulch","STREAM","intermittent",292.932209685321
"1250","Toms Creek","STREAM","intermittent",147.971592215507
"1251","Morgan Creek","STREAM CENTERLINE","perennial",178.874203060163
"1252","Booker Creek","STREAM CENTERLINE","perennial",414.658208016364
"1253","Mill Race Branch","STREAM","perennial",876.950934406704
"1254","Northeast Creek","STREAM","perennial",2701.87220527629
"1255","Shetley Branch","STREAM","intermittent",962.106163105904
"1256","Bolin Creek","STREAM CENTERLINE","perennial",576.701210710081
"1257","Mill Race Branch","CULVERT","perennial",69.6069102677665
"1258","Bolin Creek","STREAM CENTERLINE","perennial",93.7659875625976
"1259","Dry Gulch","STREAM","intermittent",225.385106760474
"1260","Mill Race Branch","STREAM","perennial",281.326346305861
"1261","Morgan Creek","STREAM CENTERLINE","perennial",183.218686634055
"1262","Dry Gulch","CULVERT","intermittent",95.02386769749
"1263","Battle Branch","STREAM","perennial",816.135754029643
"1264","Toms Creek","STREAM","intermittent",269.986525842719
"1265","Mill Race Branch","STREAM CENTERLINE","perennial",293.162239115294
"1266","Bolin Creek","STREAM CENTERLINE","perennial",446.838370444074
"1267","Bolin Creek","STREAM CENTERLINE","perennial",61.3478281774806
"1268","Bolin Creek","STREAM CENTERLINE","perennial",8.32926049201152
"1269","Toms Creek","STREAM","intermittent",64.6522716584863
"1270","Bolin Creek","CULVERT","perennial",157.374377495838
"1271","Booker Creek","STREAM CENTERLINE","perennial",302.027039131989
"1272","Dry Gulch","STREAM","intermittent",1236.48532125042
"1273","Bolin Creek","STREAM CENTERLINE","perennial",486.374725965911
"1274","Bolin Creek","STREAM CENTERLINE","perennial",19.3074735118218
"1275","Toms Creek","CULVERT","intermittent",81.9940266684337
"1276","Bolin Creek","STREAM CENTERLINE","perennial",106.053255266676
"1277","Bolin Creek","STREAM CENTERLINE","perennial",161.247536272064
"1278","Toms Creek","STREAM","intermittent",93.3766671308582
"1279","Bolin Creek","STREAM CENTERLINE","perennial",13.5604965633481
"1280","Bolin Creek","STREAM CENTERLINE","perennial",170.486247660473
"1281","Morgan Creek","STREAM CENTERLINE","perennial",77.0757883874077
"1282","Bolin Creek","STREAM CENTERLINE","perennial",1803.0479739062
"1283","Toms Creek","STREAM","intermittent",91.8299452127258
"1284","Wilson Creek","STREAM CENTERLINE","perennial",150.167493060916
"1285","Wilson Creek","STREAM CENTERLINE","perennial",87.3685729387247
"1286","Bolin Creek","STREAM CENTERLINE","perennial",332.996994662856
"1287","Battle Branch","STREAM","perennial",370.046014965286
"1288","Toms Creek","STREAM","intermittent",40.018349185845
"1289","Bolin Creek","STREAM CENTERLINE","perennial",371.437169426617
"1290","Morgan Creek","STREAM CENTERLINE","perennial",157.36627040338
"1291","Booker Creek","STREAM CENTERLINE","perennial",330.944202477751
"1292","Bolin Creek","STREAM CENTERLINE","perennial",79.263384200853
"1293","Toms Creek","STREAM","intermittent",180.687004074406
"1294","Bolin Creek","STREAM CENTERLINE","perennial",1094.45177554393
"1295","Dry Gulch","STREAM","intermittent",1537.24966422217
"1296","Tracy Branch","CULVERT","perennial",65.1059275030901
"1297","Tracy Branch","STREAM CENTERLINE","perennial",1463.08654088214
"1298","Tracy Branch","STREAM CENTERLINE","perennial",162.68334227875
"1299","Crooked Creek","STREAM","perennial",2912.1700224215
"1300","Bolin Creek","STREAM CENTERLINE","perennial",661.489172726419
"1301","Morgan Creek","STREAM CENTERLINE","perennial",388.281872762443
"1302","Toms Creek","STREAM","intermittent",326.638373872786
"1303","Phils Creek","STREAM","perennial",3794.55319322784
"1304","Battle Branch","STREAM","perennial",652.419276422966
"1305","Toms Creek","CULVERT","intermittent",36.9866146021238
"1306","Bolin Creek","STREAM CENTERLINE","perennial",418.274614972706
"1307","Wilson Creek","CULVERT","perennial",61.5767922038843
"1308","Bolin Creek","STREAM CENTERLINE","perennial",23.0476866606868
"1309","Morgan Creek","STREAM CENTERLINE","perennial",88.0481410620827
"1310","Bolin Creek","STREAM CENTERLINE","perennial",497.887347773512
"1311","Bolin Creek","STREAM CENTERLINE","perennial",89.7957296781115
"1312","UT Tracy Branch","STREAM CENTERLINE","perennial",368.351859224729
"1313","Bolin Creek","STREAM CENTERLINE","perennial",118.274511304831
"1314","Battle Branch","STREAM","perennial",317.650080762579
"1315","Booker Creek","STREAM CENTERLINE","perennial",704.811144005896
"1316","Toms Creek","STREAM","intermittent",432.5755906334
"1317","Booker Creek","STREAM CENTERLINE","perennial",139.317763220243
"1318","Toms Creek","CULVERT","intermittent",103.239167253864
"1319","Bolin Creek","STREAM CENTERLINE","perennial",277.71424212249
"1320","Bolin Creek","CULVERT","perennial",21.5488021776025
"1321","Bolin Creek","STREAM CENTERLINE","perennial",544.184470985366
"1322","Bolin Creek","STREAM CENTERLINE","perennial",744.16088403206
"1323","Toms Creek","STREAM","intermittent",148.803534457233
"1324","Booker Creek","STREAM CENTERLINE","perennial",196.051268508544
"1325","Bolin Creek","STREAM CENTERLINE","perennial",270.999797367089
"1326","Cole Springs Branch","STREAM","perennial",383.17812241074
"1327","Bolin Creek","STREAM CENTERLINE","perennial",522.409074749054
